Category,brand,brand_name_weight,full_price,name,sale_price,store,weight
Canned & Packaged,Apples Fuji Small,"['Apples Fuji Small', ' 1 Pound']",$1.99, 1 Pound,na,Bristol Farms,na
Canned & Packaged,Sesmark Foods,"['Sesmark Foods', ' Savory Thins Wheat Ses', ' 3.2 Ounce']",$3.99, Savory Thins Wheat Ses,na,Bristol Farms, 3.2 Ounce
Canned & Packaged,Travissio,"['Travissio', ' 1 Pound']",$4.99, 1 Pound,na,Bristol Farms,na
Canned & Packaged,Pasta Rav Butternut Squash,"['Pasta Rav Butternut Squash', ' 9 Ounce']",$8.99, 9 Ounce,na,Bristol Farms,na
Canned & Packaged,More Than Glace De Poulet Gold,"['More Than Glace De Poulet Gold', ' 1.5 Ounce']",$5.99, 1.5 Ounce,na,Bristol Farms,na
Canned & Packaged,Stnwal Kit Tangerine Marld,"['Stnwal Kit Tangerine Marld', ' 13 Ounce']",$7.99, 13 Ounce,na,Bristol Farms,na
Canned & Packaged,Castor & Pollux,"['Castor & Pollux', ' C&P Chop Turkey/Chicken/Liver', ' 12.7 Ounce']",$3.19, C&P Chop Turkey/Chicken/Liver,na,Bristol Farms, 12.7 Ounce
Canned & Packaged,Wensleydale Mango Papaya,"['Wensleydale Mango Papaya', ' 1 Pound']",$18.99, 1 Pound,na,Bristol Farms,na
Canned & Packaged,Castor & Pollux,"['Castor & Pollux', ' C&P Shredded Chicken/Potatoes', ' 12.7 Ounce']",$3.19, C&P Shredded Chicken/Potatoes,na,Bristol Farms, 12.7 Ounce
Canned & Packaged,Bok Choy,"['Bok Choy', ' 1 Pound']",$1.99, 1 Pound,na,Bristol Farms,na
Canned & Packaged,Carmela Wh Tomatoes,"['Carmela Wh Tomatoes', ' 14.28 Ounce']",$2.79, 14.28 Ounce,na,Bristol Farms,na
Canned & Packaged,Digiorno 4 One Thin CRoasted Supr,"['Digiorno 4 One Thin CRoasted Supr', ' 8.5 Ounce']",$4.79, 8.5 Ounce,$3.99,Bristol Farms,na
Canned & Packaged,Pasta Ravioli Mushroom,"['Pasta Ravioli Mushroom', ' 9 Ounce']",$8.99, 9 Ounce,na,Bristol Farms,na
Canned & Packaged,Annies Family Size,"['Annies Family Size', ' 10.5 Ounce']",$4.39, 10.5 Ounce,na,Bristol Farms,na
Canned & Packaged,Jacks Quality,"['Jacks Quality', ' Organic Black L/Sodium Beans', ' 13.4 Ounce']",$1.68, Organic Black L/Sodium Beans,$1.00,Bristol Farms, 13.4 Ounce
Canned & Packaged,Jarrow Formulas Methyl-B12 LOzenges,"['Jarrow Formulas Methyl-B12 LOzenges', ' Lemon', ' 1000 mcg']",$11.99, Lemon,na,Bristol Farms, 1000 mcg
Canned & Packaged,Reese,"['Reese', ' Hearts Of Palm', ' 14 Ounce']",$5.19, Hearts Of Palm,na,Bristol Farms, 14 Ounce
Canned & Packaged,Backtonatu,"['Backtonatu', ' Organic Shell & White Cheddar Cheese Dinner', ' 6 Ounce']",$7.29, Organic Shell & White Cheddar Cheese Dinner,na,Bristol Farms, 6 Ounce
Canned & Packaged,Crown Prince,"['Crown Prince', ' Sardines In Olive Oil', ' 3.75 Ounce']",$3.79, Sardines In Olive Oil,na,Bristol Farms, 3.75 Ounce
Canned & Packaged,na,['Japanese Green Tea 20 Count'],$4.29,Japanese Green Tea 20 Count,na,Bristol Farms,na
Beverage,na,"['Organic Valley', ' Organic Half & Half', ' Ultra Pasteurized', ' Quart', ' 32 oz']",$4.99,Organic Valley,na,Bristol Farms,na
Beverage,Gt's Organic Kombucha,"[""Gt's Organic Kombucha"", ' Enlightened Synergy-Trilogy', ' 16 Ounce']",$3.99, Enlightened Synergy-Trilogy,na,Bristol Farms, 16 Ounce
Beverage,Organic Valley,"['Organic Valley', ' Organic Heavy Whipping Cream', ' Ultra Pasteurized…']",$4.49, Organic Heavy Whipping Cream,na,Bristol Farms, Ultra Pasteurized…
Beverage,na,['DairyPure 2% Reduced Fat Milk - 1 Gallon'],$5.29,DairyPure 2% Reduced Fat Milk - 1 Gallon,na,Bristol Farms,na
Beverage,Califia Farms Unsweetened Almondmilk,"['Califia Farms Unsweetened Almondmilk', ' 48 Oz | Dairy Free |…']",$4.69, 48 Oz | Dairy Free |…,$3.49,Bristol Farms,na
Beverage,Waterloo Sparkling Water,"['Waterloo Sparkling Water', ' Sparkling Water Black Cherry', ' 12 Fl Oz', ' 12 Pack']",$5.99, Sparkling Water Black Cherry,na,Bristol Farms, 12 Pack
Beverage,na,"[""GT's Kombucha - Mystic Mango 16oz""]",$3.99,GT's Kombucha - Mystic Mango 16oz,na,Bristol Farms,na
Beverage,Waterloo Sparkling Water,"['Waterloo Sparkling Water', ' Water Sparkling Watermelon', ' 12 Fl Oz', ' 12…']",$5.99, Water Sparkling Watermelon,na,Bristol Farms, 12…
Beverage,Honest Kids,"['Honest Kids', ' Beverage Kids Organic Super Fruit Punch 8 Count', ' 6.75 Fl Oz']",$5.49, Beverage Kids Organic Super Fruit Punch 8 Count,na,Bristol Farms, 6.75 Fl Oz
Beverage,na,['DairyPure 2% Reduced Fat Milk - Half Gallon'],$3.29,DairyPure 2% Reduced Fat Milk - Half Gallon,na,Bristol Farms,na
Beverage,Coffee-Mate Coffee Creamer Liquid,"['Coffee-Mate Coffee Creamer Liquid', ' French Vanilla', ' Quart', ' 32 oz']",$5.39, French Vanilla,na,Bristol Farms, 32 oz
Beverage,So Delicious Dairy Free Coconutmilk Beverage,"['So Delicious Dairy Free Coconutmilk Beverage', ' Unsweetened', ' Half Gallon']",$5.29, Unsweetened,na,Bristol Farms, Half Gallon
Beverage,Organic Valley,"['Organic Valley', ' Organic Omega-3 2% Reduced Fat Milk', ' Ultra Pasteurized…']",$5.99, Organic Omega-3 2% Reduced Fat Milk,na,Bristol Farms, Ultra Pasteurized…
Beverage,Organic Valley,"['Organic Valley', ' Organic Lactose Free 1% Low Fat Milk', ' Ultra Pasteurized…']",$6.39, Organic Lactose Free 1% Low Fat Milk,na,Bristol Farms, Ultra Pasteurized…
Beverage,Califia Farms Unsweetened Oatmilk Barista Blend,"['Califia Farms Unsweetened Oatmilk Barista Blend', ' 32 Oz | Whole Rolled…']",$3.99, 32 Oz | Whole Rolled…,na,Bristol Farms,na
Beverage,GT'S Enlightened Kombucha,"[""GT'S Enlightened Kombucha"", ' Lavender', ' 16 Ounce']",$3.99, Lavender,na,Bristol Farms, 16 Ounce
Beverage,Organic Valley,"['Organic Valley', ' Organic Lactose Free Whole Milk', ' Ultra Pasteurized', ' Half…']",$6.59, Organic Lactose Free Whole Milk,na,Bristol Farms, Half…
Beverage,Lactaid Whole Milk,"['Lactaid Whole Milk', ' 64 fl oz']",$4.99, 64 fl oz,na,Bristol Farms,na
Beverage,S.Pellegrino Sparkling Natural Mineral Water,"['S.Pellegrino Sparkling Natural Mineral Water', ' 8.45 fl oz. (6 Count)']",$6.99, 8.45 fl oz. (6 Count),na,Bristol Farms,na
Beverage,Crystal Geyser,"['Crystal Geyser', ' Alpine Spring Water', ' Gallon']",$1.18, Alpine Spring Water,$0.89,Bristol Farms, Gallon
Beverage,Organic Valley,"['Organic Valley', ' Milk Whole Cream On Top Grassfed Organic', ' 64 Fl Oz']",$6.59, Milk Whole Cream On Top Grassfed Organic,na,Bristol Farms, 64 Fl Oz
Beverage,Nutpods,"['Nutpods', ' Creamer Dairy Free Unsweetened French Vanilla', ' 16 Fl Oz']",$3.58, Creamer Dairy Free Unsweetened French Vanilla,$2.99,Bristol Farms, 16 Fl Oz
Beverage,na,['Waterloo Sparkling Water Grapefruit Flavor Zero Calorie No Sugar 12oz…'],$5.99,Waterloo Sparkling Water Grapefruit Flavor Zero Calorie No Sugar 12oz…,na,Bristol Farms,na
Beverage,LaCroix Cúrate Cerise Limon Sparkling Water,"['LaCroix Cúrate Cerise Limon Sparkling Water', ' Cherry Lime', ' 12oz Slim Cans…']",$5.19, Cherry Lime,$3.99,Bristol Farms, 12oz Slim Cans…
Beverage,Califia Farms Creamy Original Almondmilk,"['Califia Farms Creamy Original Almondmilk', ' 48 Oz | Dairy Free |…']",$4.69, 48 Oz | Dairy Free |…,$3.49,Bristol Farms,na
Beverage,IZZE Sparkling Juice,"['IZZE Sparkling Juice', ' Clementine', ' 12 oz Glass Bottles', ' 4 Count']",$5.99, Clementine,na,Bristol Farms, 4 Count
Beverage,na,['Waterloo Sparkling Water Lime Flavor Zero Calorie No Sugar 12oz Cans…'],$5.99,Waterloo Sparkling Water Lime Flavor Zero Calorie No Sugar 12oz Cans…,na,Bristol Farms,na
Beverage,na,['COFFEE MATE Italian Sweet Crème Liquid Coffee Creamer 32 Fl. Oz…'],$5.19,COFFEE MATE Italian Sweet Crème Liquid Coffee Creamer 32 Fl. Oz…,na,Bristol Farms,na
Beverage,Chameleon Cold-Brew Organic Coffee Concentrate,"['Chameleon Cold-Brew Organic Coffee Concentrate', ' Vanilla', ' 32 oz']",$10.99, Vanilla,na,Bristol Farms, 32 oz
Beverage,Blue Diamond,"['Blue Diamond', ' Almond Milk Original Unsweetened', ' 32 Fl Oz']",$2.99, Almond Milk Original Unsweetened,na,Bristol Farms, 32 Fl Oz
Beverage,LaCroix Cúrate Múre Pepino Sparkling Water,"['LaCroix Cúrate Múre Pepino Sparkling Water', ' Blackberry Cucumber', ' 12oz…']",$5.19, Blackberry Cucumber,$3.99,Bristol Farms, 12oz…
Beverage,na,"['Coffee-Mate', ' Liquid Coffee Creamer', ' Sugar Free French Vanilla', ' Quart', ' 32 oz']",$5.39,Coffee-Mate,na,Bristol Farms,na
Beverage,smartwater vapor distilled premium water bottle,"['smartwater vapor distilled premium water bottle', ' 1 Liter']",$2.89, 1 Liter,na,Bristol Farms,na
Beverage,Ripple,"['Ripple', ' Nondairy Beverage Chocolate', ' 48 Fl Oz']",$4.99, Nondairy Beverage Chocolate,$3.99,Bristol Farms, 48 Fl Oz
Beverage,Stumptown,"['Stumptown', ' Cold Brew Coffee', ' 10.5 Fl Oz']",$3.99, Cold Brew Coffee,na,Bristol Farms, 10.5 Fl Oz
Beverage,Naked Juice,"['Naked Juice', ' Green Machine', ' 64 oz']",$10.49, Green Machine,na,Bristol Farms, 64 oz
Beverage,Santa Cruz Organic 100% Lime Juice,"['Santa Cruz Organic 100% Lime Juice', ' 16 Ounces']",$5.69, 16 Ounces,na,Bristol Farms,na
Beverage,Santa Cruz Organic,"['Santa Cruz Organic', ' 100% Lemon Juice', ' 16 Ounces']",$5.99, 100% Lemon Juice,na,Bristol Farms, 16 Ounces
Beverage,Lakewood,"['Lakewood', ' Organic Pure Pineapple Juice', ' 32 oz']",$7.49, Organic Pure Pineapple Juice,na,Bristol Farms, 32 oz
Beverage,Evolution Fresh,"['Evolution Fresh', ' Juice Greens Kale Organic', ' 15.2 Fl Oz']",$5.99, Juice Greens Kale Organic,na,Bristol Farms, 15.2 Fl Oz
Beverage,Califia Farms Vanilla Almondmilk,"['Califia Farms Vanilla Almondmilk', ' 48 Oz | Dairy Free | Plant Based | Nut…']",$4.69, 48 Oz | Dairy Free | Plant Based | Nut…,$3.49,Bristol Farms,na
Beverage,Brew Dr,"['Brew Dr', ' Kombucha Love Organic', ' 14 Fl Oz']",$3.49, Kombucha Love Organic,na,Bristol Farms, 14 Fl Oz
Beverage,Health Ade,"['Health Ade', ' Kombucha Jalapeno Kiwi Cucumber', ' 16 Fl Oz']",$3.99, Kombucha Jalapeno Kiwi Cucumber,na,Bristol Farms, 16 Fl Oz
Beverage,na,['COFFEE MATE NATURAL BLISS Almond Milk Vanilla All-Natural…'],$3.79,COFFEE MATE NATURAL BLISS Almond Milk Vanilla All-Natural…,na,Bristol Farms,na
Beverage,Tejava,"['Tejava', ' Iced Tea', ' Unsweetened', ' 1  Liter']",$1.69, Iced Tea,na,Bristol Farms, 1  Liter
Beverage,Yogi Tea,"['Yogi Tea', ' Honey Lavender Stress Relief', ' 16 Count', ' Packaging May Vary']",$4.99, Honey Lavender Stress Relief,na,Bristol Farms, Packaging May Vary
Beverage,Organic Valley 2% Reduced Fat Milk,"['Organic Valley 2% Reduced Fat Milk', ' Ultra Pasteurized', ' Chocolate', ' Quart…']",$3.79, Ultra Pasteurized,na,Bristol Farms, Quart…
Beverage,Arrowhead Brand 100% Mountain Spring Water,"['Arrowhead Brand 100% Mountain Spring Water', ' 320 Fl Oz Plastic Jug']",$4.39, 320 Fl Oz Plastic Jug,na,Bristol Farms,na
Beverage,KeVita Sparkling Probiotic Drink,"['KeVita Sparkling Probiotic Drink', ' Lemon Ginger', ' 15.2 oz.']",$3.49, Lemon Ginger,na,Bristol Farms, 15.2 oz.
Beverage,Organic Valley,"['Organic Valley', ' Organic Caramel Half and Half - 16 oz Pint']",$3.79, Organic Caramel Half and Half - 16 oz Pint,na,Bristol Farms,na
Beverage,vitaminwater zero rise,"['vitaminwater zero rise', ' electrolyte enhanced water w/ vitamins', ' orange…']",$1.79, electrolyte enhanced water w/ vitamins,$1.50,Bristol Farms, orange…
Beverage,Honest Tea Organic Iced Tea,"['Honest Tea Organic Iced Tea', ' Peach Oo-La-Long', '16 oz']",$1.99, Peach Oo-La-Long,na,Bristol Farms,16 oz
Beverage,Schweppes Ginger Ale,"['Schweppes Ginger Ale', ' 6-Pack', ' 10 oz Bottles']",$5.99, 6-Pack,na,Bristol Farms, 10 oz Bottles
Beverage,San Pellegrino,"['San Pellegrino', ' Momenti Sparkling Drink Clementine Peach', ' 11.15 Fl Oz…']",$7.49, Momenti Sparkling Drink Clementine Peach,na,Bristol Farms, 11.15 Fl Oz…
Beverage,Evolution Fresh ,"['Evolution Fresh ', ' Essential Greens with Lime Juice', ' 15.2 oz']",$5.99, Essential Greens with Lime Juice,na,Bristol Farms, 15.2 oz
Beverage,na,['DairyPure 1% Lowfat Milk - Half Gallon'],$3.29,DairyPure 1% Lowfat Milk - Half Gallon,na,Bristol Farms,na
Beverage,Evolution Fresh ,"['Evolution Fresh ', ' Defense Up Juice', ' 15.2 oz']",$4.99, Defense Up Juice,na,Bristol Farms, 15.2 oz
Beverage,Kevita,"['Kevita', ' Kombucha Master Brew Pineapple Peach Organic', ' 15.2 oz']",$3.49, Kombucha Master Brew Pineapple Peach Organic,na,Bristol Farms, 15.2 oz
Beverage,Coca-Cola Caffeine Free Diet Coke,"['Coca-Cola Caffeine Free Diet Coke', ' 12 Ounce (12 Cans)']",$6.99, 12 Ounce (12 Cans),na,Bristol Farms,na
Beverage,KeVita Sparkling Probiotic Drink,"['KeVita Sparkling Probiotic Drink', ' Mojita Lime Mint Coconut', ' 15.2 oz.']",$3.49, Mojita Lime Mint Coconut,na,Bristol Farms, 15.2 oz.
Beverage,Lactaid Fat Free Milk,"['Lactaid Fat Free Milk', ' Calcium Enriched', ' 64 fl oz']",$4.99, Calcium Enriched,na,Bristol Farms, 64 fl oz
Beverage,Santa Cruz Organic Original Lemonade,"['Santa Cruz Organic Original Lemonade', ' 1 Quart']",$2.99, 1 Quart,$2.79,Bristol Farms,na
Beverage,KeVita Sparkling Probiotic Drink,"['KeVita Sparkling Probiotic Drink', ' Lemon Cayenne', ' 15.2 oz.']",$3.49, Lemon Cayenne,na,Bristol Farms, 15.2 oz.
Beverage,So Delicious Dairy-Free Organic Coconutmilk Beverage,"['So Delicious Dairy-Free Organic Coconutmilk Beverage', ' Original', ' 64…']",$5.29, Original,na,Bristol Farms, 64…
Beverage,na,"['Silk Soy Milk', ' Organic Unsweetened', ' Half Gallon', ' 64 oz', ' Vegan']",$4.99,Silk Soy Milk,na,Bristol Farms,na
Beverage,Vive Organic,"['Vive Organic', ' Original Immunity Boost Shot Organic', ' 2 Fl Oz']",$3.99, Original Immunity Boost Shot Organic,na,Bristol Farms, 2 Fl Oz
Beverage,Health-Ade Kombucha,"['Health-Ade Kombucha', ' Organic', ' Bubbly Rose', ' 16 fl oz']",$3.99, Organic,na,Bristol Farms, 16 fl oz
Beverage,Ripple,"['Ripple', ' Nondairy Half And Half Original', ' 16 Fl Oz']",$4.29, Nondairy Half And Half Original,na,Bristol Farms, 16 Fl Oz
Beverage,Gts,"['Gts', ' Kombucha Watermelon Wonder Organic', ' 48 Fl Oz']",$7.99, Kombucha Watermelon Wonder Organic,na,Bristol Farms, 48 Fl Oz
Beverage,Santa Cruz Organic Strawberry Lemonade,"['Santa Cruz Organic Strawberry Lemonade', ' 32 Fl Oz']",$2.99, 32 Fl Oz,$2.79,Bristol Farms,na
Beverage,REBBL Matcha Latte,"['REBBL Matcha Latte', ' 12 oz']",$3.99, 12 oz,na,Bristol Farms,na
Beverage,San Pellegrino,"['San Pellegrino', ' Momenti Sparkling Drink Lemon Raspberry', ' 11.15 Fl Oz…']",$7.49, Momenti Sparkling Drink Lemon Raspberry,na,Bristol Farms, 11.15 Fl Oz…
Beverage,Coca-Cola Zero Sugar,"['Coca-Cola Zero Sugar', ' 16.9 fl oz', ' 6 Pack']",$5.19, 16.9 fl oz,$4.49,Bristol Farms, 6 Pack
Beverage,New Barn,"['New Barn', ' Almondmilk Unsweetened', ' 32 Fl Oz']",$5.99, Almondmilk Unsweetened,na,Bristol Farms, 32 Fl Oz
Beverage,Diet Snapple Peach Tea,"['Diet Snapple Peach Tea', ' 16 fl oz glass bottles', ' 6 count']",$7.99, 16 fl oz glass bottles,$5.99,Bristol Farms, 6 count
Beverage,Naked,"['Naked', ' All Natural Juice Smoothie', ' Mighty Mango', ' 15.2 oz']",$3.79, All Natural Juice Smoothie,na,Bristol Farms, 15.2 oz
Beverage,Evolution Fresh,"['Evolution Fresh', ' Juice Sweet Greens Ginger Organic', ' 15.2 Fl Oz']",$5.99, Juice Sweet Greens Ginger Organic,na,Bristol Farms, 15.2 Fl Oz
Beverage,Naked,"['Naked', ' Juice Blue Machine', ' 15.2 oz']",$3.79, Juice Blue Machine,na,Bristol Farms, 15.2 oz
Beverage,Hi-Ball Wild Berry Sparkling Energy Water,"['Hi-Ball Wild Berry Sparkling Energy Water', ' 16 Fl Oz']",$2.99, 16 Fl Oz,na,Bristol Farms,na
Beverage,Suja,"['Suja', ' Uber Greens Fruit Vegetable Juice Drink Organic', ' 12 Fl Oz']",$4.79, Uber Greens Fruit Vegetable Juice Drink Organic,na,Bristol Farms, 12 Fl Oz
Beverage,Langers Apple Juice,"['Langers Apple Juice', ' 64 oz']",$3.39, 64 oz,$2.99,Bristol Farms,na
Beverage,na,['Honest Tea Organic Iced Tea Moroccan Mint 16 Ounce - Bottle of 1'],$1.99,Honest Tea Organic Iced Tea Moroccan Mint 16 Ounce - Bottle of 1,na,Bristol Farms,na
Beverage,Perrier Carbonated Mineral Water,"['Perrier Carbonated Mineral Water', ' 25.3 fl oz. Glass Bottle']",$2.29, 25.3 fl oz. Glass Bottle,na,Bristol Farms,na
Beverage,Zico,"['Zico', ' Coconut Water Pure Premium', ' 33.8 Fl Oz']",$6.29, Coconut Water Pure Premium,$5.29,Bristol Farms, 33.8 Fl Oz
Beverage,Suja Lemon Love,"['Suja Lemon Love', ' Organic & Cold-Pressed Lemon Juice Drink', ' 16 oz']",$6.49, Organic & Cold-Pressed Lemon Juice Drink,na,Bristol Farms, 16 oz
Beverage,REBBL Dark Chocolate Protein,"['REBBL Dark Chocolate Protein', ' 12 oz']",$4.99, 12 oz,na,Bristol Farms,na
Beverage,Koia,"['Koia', ' Cacao Bean Protein Drink', ' 12 oz']",$4.49, Cacao Bean Protein Drink,na,Bristol Farms, 12 oz
Beverage,Suja Green Delight,"['Suja Green Delight', ' Organic & Cold-Pressed Fruit and Vegetable Juice…']",$4.99, Organic & Cold-Pressed Fruit and Vegetable Juice…,na,Bristol Farms,na
Beverage,Gts,"['Gts', ' Alive Sparkling Cider Puerh Root', ' 16 Fl Oz']",$3.99, Alive Sparkling Cider Puerh Root,na,Bristol Farms, 16 Fl Oz
Beverage,Suja Twelve Essentials,"['Suja Twelve Essentials', ' Organic & Cold-Pressed Vegetable and Fruit…']",$7.99, Organic & Cold-Pressed Vegetable and Fruit…,na,Bristol Farms,na
Beverage,Vive Organic,"['Vive Organic', ' Spicy Immunity Boost Shot Organic', ' 2 Fl Oz']",$3.99, Spicy Immunity Boost Shot Organic,na,Bristol Farms, 2 Fl Oz
Beverage,Blue Diamond,"['Blue Diamond', ' Almond Milk Vanilla', ' 32 Fl Oz']",$2.99, Almond Milk Vanilla,na,Bristol Farms, 32 Fl Oz
Beverage,C2O Pure Coconut Water,"['C2O Pure Coconut Water', ' Unsweetened', ' 17.5 oz']",$1.99, Unsweetened,na,Bristol Farms, 17.5 oz
Beverage,KeVita,"['KeVita', ' Beverage Probiotic Coconut Mango Organic', ' 15.2 Fl Oz']",$3.49, Beverage Probiotic Coconut Mango Organic,na,Bristol Farms, 15.2 Fl Oz
Beverage,Fever-Tree Indian Tonic Water,"['Fever-Tree Indian Tonic Water', ' 4 ct']",$6.19, 4 ct,na,Bristol Farms,na
Beverage,Illy Caffe Ground Coffee For Drip Medium Roast,"['Illy Caffe Ground Coffee For Drip Medium Roast', ' 8.8-Ounce Tin']",$14.99, 8.8-Ounce Tin,$10.99,Bristol Farms,na
Beverage,R.W. Knudsen Sensible Sippers,"['R.W. Knudsen Sensible Sippers', ' Organic Apple', ' 8 ct', 'Packaging May…']",$5.99, Organic Apple,na,Bristol Farms,Packaging May…
Beverage,Hint Water Blackberry,"['Hint Water Blackberry', ' (Single Bottle) 16 oz', ' Pure Water Infused with…']",$1.88, (Single Bottle) 16 oz,$1.25,Bristol Farms, Pure Water Infused with…
Beverage,Snapple Peach Tea,"['Snapple Peach Tea', ' 16 fl oz glass bottles', ' 6 count']",$7.99, 16 fl oz glass bottles,$5.99,Bristol Farms, 6 count
Beverage,La Croix,"['La Croix', ' Water Sparkling Lemon', ' 12 Fl Oz', ' 12 Pack']",$5.99, Water Sparkling Lemon,$4.99,Bristol Farms, 12 Pack
Beverage,Evian Spring Water,"['Evian Spring Water', ' 50.7 Ounces']",$3.39, 50.7 Ounces,$2.99,Bristol Farms,na
Beverage,Naked,"['Naked', ' Juice Strawberry Banana', ' 15.2 oz']",$3.79, Juice Strawberry Banana,na,Bristol Farms, 15.2 oz
Beverage,Evolution Fresh ,"['Evolution Fresh ', ' Super Green Juice', ' 15.2 oz']",$4.99, Super Green Juice,na,Bristol Farms, 15.2 oz
Beverage,Bulletproof,"['Bulletproof', ' Coffee Cold Brew Original Unsweetened', ' 11.1 Fl Oz']",$3.99, Coffee Cold Brew Original Unsweetened,na,Bristol Farms, 11.1 Fl Oz
Beverage,BluePrint Vegetable Juice,"['BluePrint Vegetable Juice', ' Lemon Cayenne Agave Juice ', ' 16 oz']",$9.99, Lemon Cayenne Agave Juice ,na,Bristol Farms, 16 oz
Beverage,Odwalla Chocolate Protein Shake Drink,"['Odwalla Chocolate Protein Shake Drink', ' 15.2 fl oz']",$3.29, 15.2 fl oz,$2.50,Bristol Farms,na
Beverage,na,['COFFEE MATE NATURAL BLISS Coconut Milk Sweet Crème…'],$3.79,COFFEE MATE NATURAL BLISS Coconut Milk Sweet Crème…,na,Bristol Farms,na
Beverage,Peet's Coffee French Roast,"[""Peet's Coffee French Roast"", ' Dark Roast Whole Bean Coffee', ' 12 Ounce…']",$12.99, Dark Roast Whole Bean Coffee,na,Bristol Farms, 12 Ounce…
Beverage,Perrier Carbonated Mineral Water,"['Perrier Carbonated Mineral Water', ' 11.15 fl oz. Glass Bottles (4 Count)']",$4.69, 11.15 fl oz. Glass Bottles (4 Count),na,Bristol Farms,na
Beverage,Bulletproof,"['Bulletproof', ' Vanilla Cold Brew Coffee', ' 11.1 Fl Oz']",$3.99, Vanilla Cold Brew Coffee,na,Bristol Farms, 11.1 Fl Oz
Beverage,Health Ade,"['Health Ade', ' Tea Super Maca Berry Organic', ' 16 Fl Oz']",$3.99, Tea Super Maca Berry Organic,na,Bristol Farms, 16 Fl Oz
Beverage,POM Wonderful 100% Pomegranate Juice,"['POM Wonderful 100% Pomegranate Juice', ' 48 oz']",$11.99, 48 oz,na,Bristol Farms,na
Beverage,na,['GUAYAKI YRBAMTE RTD LMN ELTON ORG 15.5FO'],$2.99,GUAYAKI YRBAMTE RTD LMN ELTON ORG 15.5FO,na,Bristol Farms,na
Beverage,Capri Sun Lemonade Flavored Juice Drink Blend,"['Capri Sun Lemonade Flavored Juice Drink Blend', ' 10 ct - Pouches', ' 60.0 fl…']",$3.79, 10 ct - Pouches,$3.49,Bristol Farms, 60.0 fl…
Beverage,Hint Water Strawberry Kiwi,"['Hint Water Strawberry Kiwi', ' (Single Bottle) 16 Ounce', ' Pure Water Infused…']",$1.88, (Single Bottle) 16 Ounce,$1.25,Bristol Farms, Pure Water Infused…
Beverage,na,"['Organic Valley', ' Organic Fat Free Milk', ' Pasteurized', ' Gallon', ' 128 Ounces']",$7.79,Organic Valley,$5.99,Bristol Farms,na
Beverage,Sambazon Jungle Love Amazon Energy Acai Berry Passion Fruit,"['Sambazon Jungle Love Amazon Energy Acai Berry Passion Fruit', ' 12 oz']",$2.68, 12 oz,$2.00,Bristol Farms,na
Beverage,Mountain Valley,"['Mountain Valley', ' Premium Spring Water', ' 33.8 Ounce']",$2.69, Premium Spring Water,na,Bristol Farms, 33.8 Ounce
Beverage,Perrier Lime Flavored Carbonated Mineral Water,"['Perrier Lime Flavored Carbonated Mineral Water', ' 25.3 fl oz. Glass Bottle']",$2.29, 25.3 fl oz. Glass Bottle,na,Bristol Farms,na
Beverage,Goodbelly,"['Goodbelly', ' Beverage Probiotic Blueberry Organic', ' 32 Fl Oz']",$3.99, Beverage Probiotic Blueberry Organic,na,Bristol Farms, 32 Fl Oz
Beverage,New Barn,"['New Barn', ' Almondmilk Unsweetened Vanilla', ' 32 Fl Oz']",$5.99, Almondmilk Unsweetened Vanilla,na,Bristol Farms, 32 Fl Oz
Beverage,Starbucks Pike Place Roast Kcup Coffee,"['Starbucks Pike Place Roast Kcup Coffee', ' 10 Ct']",$12.99, 10 Ct,na,Bristol Farms,na
Beverage,Bigelow Cozy Chamomile Herbal Tea Bags,"['Bigelow Cozy Chamomile Herbal Tea Bags', ' 20 ct']",$4.49, 20 ct,na,Bristol Farms,na
Beverage,Honest Tea Mango White Tea,"['Honest Tea Mango White Tea', ' 16 oz']",$1.99, 16 oz,na,Bristol Farms,na
Beverage,odwalla smoothie,"['odwalla smoothie', ' mango tango', ' 15.2 fl oz']",$3.29, mango tango,$2.50,Bristol Farms, 15.2 fl oz
Beverage,Evolution Fresh Organic Ginger Limeade,"['Evolution Fresh Organic Ginger Limeade', ' 15.2 oz']",$3.99, 15.2 oz,na,Bristol Farms,na
Beverage,na,"['Kicking Horse Coffee', ' Three Sisters', ' Medium Roast', ' Whole Bean', ' 10 oz …']",$11.99,Kicking Horse Coffee,na,Bristol Farms,na
Beverage,Peet's Coffee Major Dickason's Blend Dark Roast Whole Bean Coffee,"[""Peet's Coffee Major Dickason's Blend Dark Roast Whole Bean Coffee"", ' 12…']",$12.99, 12…,na,Bristol Farms,na
Beverage,Martinelli's Gold Medal Sparkling Cider ,"[""Martinelli's Gold Medal Sparkling Cider "", ' 25.4 oz']",$3.79, 25.4 oz,na,Bristol Farms,na
Beverage,Zausner,"['Zausner', ' Cream Cheese Whipped', ' 8 Ounce']",$3.49, Cream Cheese Whipped,na,Bristol Farms, 8 Ounce
Beverage,C2O Pure Coconut Water with Pulp,"['C2O Pure Coconut Water with Pulp', ' 17.5 Fluid Ounce']",$1.99, 17.5 Fluid Ounce,na,Bristol Farms,na
Beverage,REBBL Turmeric Golden Milk,"['REBBL Turmeric Golden Milk', ' 12 oz']",$3.99, 12 oz,na,Bristol Farms,na
Beverage,High Brew Coffee Cold-Brew Double Espresso,"['High Brew Coffee Cold-Brew Double Espresso', ' 8 oz']",$2.68, 8 oz,$2.00,Bristol Farms,na
